category,version_added,version_removed,_date,version,projectGroup,file_id,FEAR_OF_THE_UNKNOWN,IMPLICIT_COLUMNS,LongMethod,LongParameterList
Library,9,8,2011-05-16 08:18:58,9,JD,JD103889,0,0,0,0
Library,9,8,2011-05-16 08:18:58,9,JD,JD103033,0,0,1,0
Library,9,8,2011-05-16 08:18:58,9,JD,JD103025,0,0,0,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD103027,0,0,1,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD103025,0,1,0,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD103033,0,0,1,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD104026,0,0,0,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD104022,0,0,0,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD103889,0,0,0,0
Library,14,8,2013-05-02 12:36:38,3,JD,JD90610,0,0,0,0
Library,9,8,2013-01-11 15:54:49,4,JD,JD103021,0,0,0,0
Library,10,8,2013-01-11 15:54:49,4,JD,JD102299,0,0,0,0
Library,10,8,2011-03-21 12:52:08,10,JD,JD102299,0,0,0,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD91743,0,0,0,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD91740,0,0,1,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD91739,0,1,2,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD92249,0,0,0,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD92248,0,0,0,0
Utility,10,7,2016-08-12 10:07:06,10,JD,JD92247,0,0,0,0
Utility,10,7,2016-09-26 16:43:14,9,JD,JD91739,0,1,2,0
Utility,9,7,2016-09-26 16:43:14,9,JD,JD92469,0,0,0,0
Utility,10,7,2016-09-26 16:43:14,9,JD,JD92249,0,0,0,0
Utility,10,7,2016-09-26 16:43:14,9,JD,JD92248,0,0,0,0
Utility,10,7,2016-09-26 16:43:14,9,JD,JD92247,0,0,0,0
Utility,10,7,2016-12-12 20:36:21,8,JD,JD92249,0,0,0,0
Utility,10,7,2016-12-12 20:36:21,8,JD,JD92248,0,0,0,0
Utility,10,7,2016-12-12 20:36:21,8,JD,JD92247,0,0,0,0
Utility,9,7,2016-12-12 20:36:21,8,JD,JD92469,0,0,0,0
Utility,10,7,2016-12-12 20:36:21,8,JD,JD91739,0,1,2,0
Library,10,7,2010-03-02 13:28:22,10,JD,JD54152,0,0,1,0
Library,10,7,2010-03-02 13:28:22,10,JD,JD54151,0,0,1,0
Library,10,7,2011-11-01 20:57:47,9,JD,JD54152,0,0,1,0
Library,10,7,2011-11-01 20:57:47,9,JD,JD54151,0,0,1,0
Library,10,7,2011-11-01 20:57:47,9,JD,JD54201,0,0,1,0
Library,10,7,2012-07-26 21:19:50,8,JD,JD54152,0,0,1,0
Library,10,7,2012-07-26 21:19:50,8,JD,JD54151,0,0,1,0
Library,10,7,2012-07-26 21:19:50,8,JD,JD54201,0,0,1,0
Library,10,7,2017-09-01 21:00:00,3,JD,JD54201,0,0,1,0
Library,10,7,2017-09-01 21:00:00,3,JD,JD54152,0,0,1,0
Library,10,7,2017-12-05 10:30:12,2,JD,JD54152,0,0,1,0
Library,10,7,2017-12-05 10:30:12,2,JD,JD54201,0,0,1,0
Library,10,7,2019-10-09 18:14:41,0,JD,JD54201,0,0,1,0
Library,10,7,2019-10-09 18:14:41,0,JD,JD54152,0,0,1,0
Library,10,7,2015-11-28 13:59:25,4,JD,JD54201,0,0,1,0
Library,10,7,2015-11-28 13:59:25,4,JD,JD54152,0,0,1,0
Library,10,7,2018-05-12 14:42:10,1,JD,JD54201,0,0,1,0
Library,10,7,2018-05-12 14:42:10,1,JD,JD54152,0,0,2,0
Library,8,7,2011-01-03 14:31:36,7,JD,JD127091,0,4,0,1
Library,8,7,2010-02-10 12:19:56,8,JD,JD127091,0,0,0,1
Library,8,7,2011-08-20 13:41:54,6,JD,JD127091,0,4,0,1
Library,8,7,2012-02-08 13:23:08,5,JD,JD127091,0,4,0,1
Library,8,7,2013-09-09 10:12:56,4,JD,JD127091,0,4,0,1
Business,29,7,2007-06-12 10:09:58,27,JD,JD180923,0,0,0,0
Business,29,7,2007-03-04 22:00:21,28,JD,JD180923,0,0,0,0
Business,29,7,2008-02-13 07:13:18,25,JD,JD180923,0,0,0,0
Business,29,7,2007-11-04 19:42:00,26,JD,JD180923,0,0,0,0
Business,29,7,2007-01-07 07:37:01,29,JD,JD180923,0,0,0,0
Business,29,7,2008-07-09 20:47:19,24,JD,JD180923,0,0,0,0
Business,15,6,2014-04-13 02:40:34,14,JD,JD186655,0,0,1,0
Business,15,6,2014-03-10 18:32:26,15,JD,JD186655,0,0,1,0
Business,15,6,2016-04-20 16:26:14,10,JD,JD186655,0,0,1,0
Business,15,6,2015-03-02 02:21:29,13,JD,JD186655,0,0,1,0
Business,15,6,2016-08-24 08:58:23,9,JD,JD186655,0,0,1,0
Business,15,6,2017-04-01 00:56:49,7,JD,JD186655,0,0,1,0
Business,15,6,2016-11-25 05:01:46,8,JD,JD186655,0,0,1,0
Library,8,6,2011-11-02 13:05:45,7,JD,JD105079,0,0,0,0
Library,8,6,2011-08-17 16:20:08,8,JD,JD105079,0,0,0,0
Library,40,6,2015-11-04 21:14:06,5,JD,JD74518,0,0,1,0
Library,13,6,2015-11-04 21:14:06,5,JD,JD149983,0,0,0,1
Library,17,6,2015-11-04 21:14:06,5,JD,JD139310,0,0,1,0
Library,40,6,2015-07-13 13:25:06,6,JD,JD74518,0,0,1,0
Library,17,6,2015-07-13 13:25:06,6,JD,JD139310,0,0,1,0
Library,13,6,2015-07-13 13:25:06,6,JD,JD149983,0,0,0,1
Library,17,6,2015-04-30 10:50:04,7,JD,JD139310,0,0,1,0
Library,13,6,2015-04-30 10:50:04,7,JD,JD149983,0,0,0,1
Library,17,6,2015-02-13 21:23:39,8,JD,JD139310,0,0,1,0
Library,40,6,2015-04-30 10:50:04,7,JD,JD74518,0,0,1,0
Library,13,6,2015-02-13 21:23:39,8,JD,JD149983,0,0,0,1
Library,40,6,2015-02-13 21:23:39,8,JD,JD74518,0,0,1,0
Library,13,6,2016-02-04 15:00:26,4,JD,JD149983,0,0,0,1
Library,17,6,2016-02-04 15:00:26,4,JD,JD139310,0,0,1,0
Library,40,6,2016-04-06 21:37:06,3,JD,JD74518,0,0,1,0
Library,40,6,2016-02-04 15:00:26,4,JD,JD74518,0,0,1,0
Library,13,6,2016-04-06 21:37:06,3,JD,JD149983,0,0,0,1
Library,40,6,2016-12-02 08:56:34,2,JD,JD74518,0,0,1,0
Library,13,6,2014-10-28 09:17:56,9,JD,JD149983,0,0,0,1
Library,17,6,2014-10-28 09:17:56,9,JD,JD139310,0,0,1,0
Library,40,6,2014-10-28 09:17:56,9,JD,JD74518,0,0,1,0
Library,13,6,2016-12-02 08:56:34,2,JD,JD149983,0,0,0,0
Library,40,6,2017-07-21 16:18:11,1,JD,JD74518,0,0,1,0
Library,13,6,2017-07-21 16:18:11,1,JD,JD149983,0,0,0,0
Library,13,6,2019-09-06 00:14:58,0,JD,JD149983,0,0,0,0
Library,40,6,2019-09-06 00:14:58,0,JD,JD74518,0,0,1,0
Library,7,6,2011-01-03 14:31:36,7,JD,JD127376,0,2,0,0
Library,7,6,2011-01-03 14:31:36,7,JD,JD127377,0,4,1,0
Library,7,6,2011-01-03 14:31:36,7,JD,JD127379,0,2,0,0
Library,7,6,2011-01-03 14:31:36,7,JD,JD127381,0,1,0,1
Library,7,6,2011-01-03 14:31:36,7,JD,JD127382,0,3,1,0
Library,7,6,2015-08-12 21:25:42,7,JD,JD39430,0,0,0,0
Library,7,6,2015-08-12 21:25:42,7,JD,JD39445,0,0,0,0
Library,7,6,2015-08-12 21:25:42,7,JD,JD39444,0,0,0,0
Library,7,6,2015-08-12 21:25:42,7,JD,JD39438,0,0,0,1
Library,7,6,2015-08-12 21:25:42,7,JD,JD39443,0,0,0,1
Library,7,6,2015-08-12 21:25:42,7,JD,JD39504,0,0,0,1
Library,8,6,2015-02-23 21:01:13,8,JD,JD37028,0,0,0,0
Library,9,6,2014-09-24 18:31:26,9,JD,JD36219,0,0,1,0
Library,9,6,2015-02-23 21:01:13,8,JD,JD36219,0,0,1,1
Library,8,6,2015-02-23 21:01:13,8,JD,JD36920,0,0,1,0
Library,8,6,2015-02-23 21:01:13,8,JD,JD36926,0,0,0,1
Library,8,6,2015-02-23 21:01:13,8,JD,JD36927,0,0,0,1
Library,8,6,2015-02-23 21:01:13,8,JD,JD36916,0,0,0,1
Library,8,6,2015-02-23 21:01:13,8,JD,JD36928,0,0,0,1
Library,8,6,2015-08-12 21:25:42,7,JD,JD36920,0,0,0,0
Library,8,6,2015-08-12 21:25:42,7,JD,JD36916,0,0,0,0
Library,8,6,2015-08-12 21:25:42,7,JD,JD37028,0,0,0,0
Library,8,6,2015-08-12 21:25:42,7,JD,JD36928,0,0,0,1
Library,8,6,2015-08-12 21:25:42,7,JD,JD36927,0,0,0,1
Library,8,6,2015-08-12 21:25:42,7,JD,JD36926,0,0,0,0
Library,9,6,2015-08-12 21:25:42,7,JD,JD36219,0,0,1,0
Library,7,6,2015-08-12 21:25:42,7,JD,JD39403,0,0,0,0
Library,7,6,2018-09-24 06:34:12,1,JD,JD39403,0,0,0,0
Library,7,6,2018-09-24 06:34:12,1,JD,JD39438,0,0,0,1
Library,7,5,2016-10-19 13:21:17,6,JD,JD73312,0,0,0,0
Library,7,5,2016-10-19 13:21:17,6,JD,JD73309,0,0,1,0
Library,7,5,2016-07-06 12:42:34,7,JD,JD73312,0,0,0,0
Library,7,5,2016-07-06 12:42:34,7,JD,JD73309,0,0,1,0
Business,29,5,2016-08-24 08:58:23,9,JD,JD180593,0,0,2,2
Business,29,5,2016-08-24 08:58:23,9,JD,JD180731,0,0,0,0
Business,29,5,2016-08-24 08:58:23,9,JD,JD180775,0,0,0,0
Business,29,5,2017-04-01 00:56:49,7,JD,JD180593,0,0,2,2
Business,29,5,2017-04-01 00:56:49,7,JD,JD180731,0,0,0,0
Business,29,5,2017-04-01 00:56:49,7,JD,JD180775,0,0,0,0
Business,29,5,2016-11-25 05:01:46,8,JD,JD180775,0,0,0,0
Business,29,5,2016-11-25 05:01:46,8,JD,JD180731,0,0,0,0
Business,29,5,2016-11-25 05:01:46,8,JD,JD180593,0,0,2,2
Business,29,5,2017-06-13 17:46:09,6,JD,JD180731,0,0,0,0
Business,29,5,2017-06-13 17:46:09,6,JD,JD180593,0,0,2,2
Business,29,5,2017-06-13 17:46:09,6,JD,JD180775,0,0,0,0
Business,29,5,2009-12-08 00:14:26,18,JD,JD180731,0,0,0,0
Business,29,5,2009-12-08 00:14:26,18,JD,JD180775,0,0,0,0
Business,29,5,2009-09-12 00:26:52,19,JD,JD180775,0,0,0,0
Business,29,5,2009-02-11 16:43:38,21,JD,JD180731,0,0,0,0
Business,29,5,2009-02-11 16:43:38,21,JD,JD180593,0,0,2,1
Business,29,5,2009-02-11 16:43:38,21,JD,JD180775,0,0,0,0
Business,29,5,2009-05-27 22:05:20,20,JD,JD180775,0,0,0,0
Business,29,5,2009-05-27 22:05:20,20,JD,JD180731,0,0,0,0
Business,29,5,2009-05-27 22:05:20,20,JD,JD180593,0,0,2,1
Business,29,5,2009-09-12 00:26:52,19,JD,JD180731,0,0,0,0
Business,29,5,2009-09-12 00:26:52,19,JD,JD180593,0,0,2,1
Business,29,5,2009-12-08 00:14:26,18,JD,JD180593,0,0,2,1
Business,29,5,2011-01-20 15:34:31,16,JD,JD180593,0,0,2,1
Business,29,5,2011-01-20 15:34:31,16,JD,JD180775,0,0,0,0
Business,29,5,2011-01-20 15:34:31,16,JD,JD180731,0,0,0,0
Business,29,5,2010-04-01 10:46:31,17,JD,JD180775,0,0,0,0
Business,29,5,2010-04-01 10:46:31,17,JD,JD180731,0,0,0,0
Business,29,5,2010-04-01 10:46:31,17,JD,JD180593,0,0,2,1
Business,29,5,2014-03-10 18:32:26,15,JD,JD180775,0,0,0,0
Business,29,5,2014-03-10 18:32:26,15,JD,JD180731,0,0,0,0
Business,29,5,2014-03-10 18:32:26,15,JD,JD180593,0,0,2,1
Business,29,5,2016-04-20 16:26:14,10,JD,JD180731,0,0,0,0
Business,29,5,2016-04-20 16:26:14,10,JD,JD180593,0,0,2,1
Business,29,5,2016-04-20 16:26:14,10,JD,JD180775,0,0,0,0
Business,29,5,2015-03-02 02:21:29,13,JD,JD180593,0,0,2,1
Business,29,5,2015-03-02 02:21:29,13,JD,JD180731,0,0,0,0
Business,29,5,2015-03-02 02:21:29,13,JD,JD180775,0,0,0,0
Business,29,5,2014-04-13 02:40:34,14,JD,JD180593,0,0,2,1
Business,29,5,2014-04-13 02:40:34,14,JD,JD180775,0,0,0,0
Business,29,5,2014-04-13 02:40:34,14,JD,JD180731,0,0,0,0
Business,29,5,2008-12-10 03:09:42,22,JD,JD180731,0,0,0,0
Business,29,5,2008-12-10 03:09:42,22,JD,JD180593,0,0,2,1
Business,29,5,2008-12-10 03:09:42,22,JD,JD180775,0,0,0,0
Business,29,5,2008-07-09 20:47:19,24,JD,JD180775,0,0,1,0
Business,29,5,2008-07-09 20:47:19,24,JD,JD180593,0,0,2,1
Business,29,5,2008-07-09 20:47:19,24,JD,JD180731,0,0,0,0
Business,29,5,2008-09-14 00:10:59,23,JD,JD180731,0,0,0,0
Business,29,5,2008-09-14 00:10:59,23,JD,JD180593,0,0,2,1
Business,29,5,2008-09-14 00:10:59,23,JD,JD180775,0,0,0,0
Library,7,5,2017-07-25 08:16:54,2,JD,JD73309,0,0,0,0
Library,7,5,2017-07-25 08:16:54,2,JD,JD73312,0,0,0,0
Library,7,5,2016-12-23 19:54:26,5,JD,JD73312,0,0,0,0
Library,7,5,2016-12-23 19:54:26,5,JD,JD73309,0,0,1,0
Library,7,5,2017-03-07 17:56:15,4,JD,JD73312,0,0,0,0
Library,7,5,2017-03-07 17:56:15,4,JD,JD73309,0,0,1,0
Library,7,5,2017-05-13 07:00:33,3,JD,JD73309,0,0,0,0
Library,7,5,2017-05-13 07:00:33,3,JD,JD73312,0,0,0,0
Library,7,5,2017-10-18 10:51:00,1,JD,JD73312,0,0,0,0
Library,7,5,2017-10-18 10:51:00,1,JD,JD73309,0,0,0,0
Library,7,5,2018-04-11 17:41:52,0,JD,JD73312,0,0,0,0
Library,7,5,2018-04-11 17:41:52,0,JD,JD73309,0,0,0,0
Business,29,5,2007-01-07 07:37:01,29,JD,JD180775,0,0,1,0
Business,29,5,2007-01-07 07:37:01,29,JD,JD180731,0,0,0,0
Business,29,5,2007-01-07 07:37:01,29,JD,JD180593,0,0,2,2
Library,6,5,2013-10-15 07:50:19,6,JD,JD193565,0,0,1,0
Library,6,5,2013-10-15 07:50:19,6,JD,JD193568,0,1,0,0
Library,6,5,2013-10-15 07:50:19,6,JD,JD193569,0,0,0,1
Library,6,5,2013-10-15 07:50:19,6,JD,JD193564,0,0,1,0
Library,6,5,2013-10-15 07:50:19,6,JD,JD193575,0,0,1,0
Business,29,5,2007-11-04 19:42:00,26,JD,JD180775,0,0,1,0
Business,29,5,2007-11-04 19:42:00,26,JD,JD180731,0,0,0,0
Business,29,5,2007-11-04 19:42:00,26,JD,JD180593,0,0,2,1
Business,29,5,2007-03-04 22:00:21,28,JD,JD180593,0,0,2,2
Business,29,5,2008-02-13 07:13:18,25,JD,JD180775,0,0,1,0
Business,29,5,2008-02-13 07:13:18,25,JD,JD180593,0,0,2,1
Business,29,5,2008-02-13 07:13:18,25,JD,JD180731,0,0,0,0
Business,29,5,2007-06-12 10:09:58,27,JD,JD180775,0,0,1,0
Business,29,5,2007-06-12 10:09:58,27,JD,JD180593,0,0,2,2
Business,29,5,2007-06-12 10:09:58,27,JD,JD180731,0,0,0,0
Business,29,5,2007-03-04 22:00:21,28,JD,JD180775,0,0,1,0
Business,29,5,2007-03-04 22:00:21,28,JD,JD180731,0,0,0,0
Library,10,4,2013-09-11 20:12:17,10,JD,JD28687,0,0,1,0
Library,6,4,2012-07-31 15:27:59,6,JD,JD14035,0,0,0,1
Library,5,4,2012-02-08 13:23:08,5,JD,JD132534,0,0,1,0
Library,5,4,2013-10-17 15:01:13,5,JD,JD18324,0,0,1,1
Library,6,4,2013-10-17 15:01:13,5,JD,JD14035,0,0,0,1
Library,6,4,2016-04-22 17:49:53,5,JD,JD40172,0,0,1,1
Library,6,4,2016-02-12 18:19:51,6,JD,JD40172,0,0,1,1
Library,10,4,2014-01-23 20:15:59,7,JD,JD28687,0,0,1,0
Library,10,4,2014-05-13 22:03:38,6,JD,JD28687,0,0,1,0
Library,10,4,2014-07-17 13:40:27,5,JD,JD28687,0,0,1,0
Library,10,4,2013-10-24 19:09:39,9,JD,JD28687,0,0,1,0
Library,10,4,2013-12-05 18:21:31,8,JD,JD28687,0,0,1,0
Library,5,4,2013-11-12 04:58:43,5,JD,JD168026,0,1,1,0
Library,5,4,2013-11-12 04:58:43,5,JD,JD168014,0,0,1,0
Library,9,3,2008-11-11 10:59:23,9,JD,JD126896,0,0,1,0
Library,4,3,2015-02-27 17:24:45,4,JD,JD21380,0,0,0,0
Library,4,3,2015-02-27 17:24:45,4,JD,JD21384,0,0,1,0
Library,4,3,2015-02-27 17:24:45,4,JD,JD21403,0,0,1,1
Library,6,3,2013-10-17 15:01:13,5,JD,JD14033,0,0,1,0
Library,6,3,2013-10-17 15:01:13,5,JD,JD14037,0,0,1,1
Library,6,3,2012-07-31 15:27:59,6,JD,JD14033,0,0,1,0
Library,6,3,2012-07-31 15:27:59,6,JD,JD14037,0,0,1,1
Library,6,3,2015-02-27 17:24:45,4,JD,JD14037,0,0,1,1
Library,6,3,2015-02-27 17:24:45,4,JD,JD14033,0,0,1,0
Library,5,3,2013-09-09 10:12:56,4,JD,JD132651,0,0,0,0
Library,5,3,2012-02-08 13:23:08,5,JD,JD132651,0,0,1,0
Library,9,3,2013-09-09 10:12:56,4,JD,JD126896,0,0,1,0
Library,9,3,2012-02-08 13:23:08,5,JD,JD126896,0,0,1,0
Library,6,3,2012-02-08 13:23:08,5,JD,JD131858,0,2,0,1
Library,4,3,2013-09-09 10:12:56,4,JD,JD134100,0,0,1,1
Library,4,3,2013-09-09 10:12:56,4,JD,JD134099,0,0,0,0
Library,4,3,2013-09-09 10:12:56,4,JD,JD134096,1,2,0,1
Library,6,3,2013-09-09 10:12:56,4,JD,JD131858,0,2,0,1
Library,6,3,2013-09-09 10:12:56,4,JD,JD131859,0,0,1,0
Library,5,3,2019-09-27 08:15:12,0,JD,JD132651,0,0,0,0
Library,9,3,2011-01-03 14:31:36,7,JD,JD126896,0,0,1,0
Library,9,3,2011-08-20 13:41:54,6,JD,JD126896,0,0,1,0
Library,9,3,2010-02-10 12:19:56,8,JD,JD126896,0,0,1,0
Library,6,3,2011-08-20 13:41:54,6,JD,JD131858,0,1,1,1
Library,5,3,2016-07-18 12:46:14,1,JD,JD132651,0,0,0,0
Library,5,3,2015-07-15 16:39:34,2,JD,JD132651,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD44134,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD44128,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40180,0,0,1,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40199,0,0,1,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40208,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40209,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40210,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40211,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40178,0,0,1,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40158,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40159,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40165,0,0,1,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40173,0,0,0,0
Library,6,3,2016-02-12 18:19:51,6,JD,JD40213,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40217,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40218,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD40219,0,0,0,1
Library,6,3,2016-02-12 18:19:51,6,JD,JD44207,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40208,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40217,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40210,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40209,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40211,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40199,0,0,1,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40158,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40165,0,0,1,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40159,0,0,1,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40173,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40180,0,0,1,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD40218,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD40219,0,0,0,1
Library,5,3,2016-10-11 18:07:34,4,JD,JD46221,0,0,0,1
Library,5,3,2016-10-11 18:07:34,4,JD,JD45045,0,0,0,0
Library,4,3,2016-10-11 18:07:34,4,JD,JD46252,0,0,0,1
Library,5,3,2016-04-22 17:49:53,5,JD,JD45045,0,0,0,0
Library,5,3,2016-04-22 17:49:53,5,JD,JD46221,0,0,0,1
Library,6,3,2016-04-22 17:49:53,5,JD,JD44128,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD44134,0,0,0,0
Library,6,3,2016-04-22 17:49:53,5,JD,JD44207,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD44128,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40158,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40159,0,0,1,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40165,0,0,1,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40173,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40180,0,0,1,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40219,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40218,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40217,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40199,0,0,1,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40201,0,0,1,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40208,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40209,0,0,0,1
Library,6,3,2016-10-11 18:07:34,4,JD,JD40210,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD40211,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD44134,0,0,0,0
Library,6,3,2016-10-11 18:07:34,4,JD,JD44207,0,0,0,1
Library,14,3,2010-09-15 08:05:43,14,JD,JD90651,0,0,1,0
Library,14,3,2010-09-15 08:05:43,14,JD,JD90650,0,0,1,0
Library,14,3,2010-09-15 08:05:43,14,JD,JD90653,0,0,1,0
Library,14,3,2010-10-29 10:03:44,13,JD,JD90650,0,0,1,0
Library,14,3,2010-10-29 10:03:44,13,JD,JD90653,0,0,1,0
Library,14,3,2010-10-29 10:03:44,13,JD,JD90651,0,0,1,0
Library,14,3,2010-12-03 09:19:54,12,JD,JD90650,0,0,1,0
Library,14,3,2010-12-03 09:19:54,12,JD,JD90653,0,0,1,0
Library,14,3,2010-12-03 09:19:54,12,JD,JD90651,0,0,1,0
Library,14,3,2011-01-12 15:53:39,11,JD,JD90650,0,0,1,0
Library,14,3,2011-01-12 15:53:39,11,JD,JD90651,0,0,1,0
Library,14,3,2011-01-12 15:53:39,11,JD,JD90653,0,0,1,0
Library,11,3,2011-01-12 15:53:39,11,JD,JD92312,0,0,1,0
Library,11,3,2011-03-21 12:52:08,10,JD,JD92312,0,0,1,0
Library,14,3,2012-09-03 12:46:46,5,JD,JD90653,0,0,1,0
Library,14,3,2012-09-03 12:46:46,5,JD,JD90651,0,0,1,0
Library,14,3,2012-09-03 12:46:46,5,JD,JD90650,0,0,1,0
Library,10,3,2012-03-21 16:25:03,6,JD,JD101914,0,0,0,0
Library,8,3,2012-09-03 12:46:46,5,JD,JD105078,0,0,1,0
Library,10,3,2012-03-21 16:25:03,6,JD,JD102627,0,0,1,0
Library,11,3,2012-09-03 12:46:46,5,JD,JD92312,0,0,1,0
Library,10,3,2013-01-11 15:54:49,4,JD,JD101914,0,0,0,0
Library,14,3,2013-05-02 12:36:38,3,JD,JD90650,0,0,1,0
Library,14,3,2013-05-02 12:36:38,3,JD,JD90651,0,0,1,0
Library,14,3,2013-05-02 12:36:38,3,JD,JD90653,0,0,1,0
Library,10,3,2013-01-11 15:54:49,4,JD,JD102627,0,0,1,0
Library,10,3,2011-08-17 16:20:08,8,JD,JD102627,0,0,1,0
Library,8,3,2011-08-17 16:20:08,8,JD,JD105078,0,0,1,0
Library,14,3,2011-11-02 13:05:45,7,JD,JD90650,0,0,1,0
Library,14,3,2011-11-02 13:05:45,7,JD,JD90651,0,0,1,0
Library,14,3,2011-11-02 13:05:45,7,JD,JD90653,0,0,1,0
Library,11,3,2011-11-02 13:05:45,7,JD,JD92312,0,0,1,0
Library,10,3,2011-08-17 16:20:08,8,JD,JD101914,0,0,0,0
Library,8,3,2013-01-11 15:54:49,4,JD,JD105078,0,0,1,0
Library,11,3,2013-01-11 15:54:49,4,JD,JD92312,0,0,1,0
Library,14,3,2013-01-11 15:54:49,4,JD,JD90653,0,0,1,0
Library,14,3,2013-01-11 15:54:49,4,JD,JD90651,0,0,1,0
Library,14,3,2013-01-11 15:54:49,4,JD,JD90650,0,0,1,0
Library,10,3,2012-09-03 12:46:46,5,JD,JD101914,0,0,0,0
Library,10,3,2012-09-03 12:46:46,5,JD,JD102627,0,0,1,0
Library,10,3,2011-05-16 08:18:58,9,JD,JD102627,0,0,1,0
Library,14,3,2011-08-17 16:20:08,8,JD,JD90651,0,0,1,0
Library,14,3,2011-08-17 16:20:08,8,JD,JD90653,0,0,1,0
Library,11,3,2011-08-17 16:20:08,8,JD,JD92312,0,0,1,0
Library,14,3,2011-08-17 16:20:08,8,JD,JD90650,0,0,1,0
Library,10,3,2011-05-16 08:18:58,9,JD,JD101914,0,0,0,0
Library,14,3,2012-03-21 16:25:03,6,JD,JD90650,0,0,1,0
Library,8,3,2012-03-21 16:25:03,6,JD,JD105078,0,0,1,0
Library,11,3,2012-03-21 16:25:03,6,JD,JD92312,0,0,1,0
Library,10,3,2011-11-02 13:05:45,7,JD,JD101914,0,0,0,0
Library,10,3,2011-11-02 13:05:45,7,JD,JD102627,0,0,1,0
Library,14,3,2012-03-21 16:25:03,6,JD,JD90653,0,0,1,0
Library,14,3,2012-03-21 16:25:03,6,JD,JD90651,0,0,1,0
Library,8,3,2011-11-02 13:05:45,7,JD,JD105078,0,0,1,0
Library,14,3,2011-03-21 12:52:08,10,JD,JD90653,0,0,1,0
Library,14,3,2011-03-21 12:52:08,10,JD,JD90651,0,0,1,0
Library,14,3,2011-03-21 12:52:08,10,JD,JD90650,0,0,1,0
Library,10,3,2011-03-21 12:52:08,10,JD,JD101914,0,0,0,0
Library,11,3,2011-05-16 08:18:58,9,JD,JD92312,0,0,1,0
Library,10,3,2011-03-21 12:52:08,10,JD,JD102627,0,0,1,0
